doc ner ner_spacy text
198 O B-ORG Novo
198 O L-ORG Nordisk
198 O O has
198 O O been
198 O O committed
198 O O to
198 O O providing
198 O O the
198 O O best
198 O O possible
198 O O solutions
198 O O for
198 O O people
198 O O with
198 O O diabetes
198 O O and
198 O O their
198 O O caregivers

198 O B-PERSON Novo
198 O L-PERSON Nordisk
198 O O products
198 O O and
198 O O services
198 O O help
198 O U-CARDINAL millions
198 O O of
198 O O people
198 O O worldwide
198 O O better
198 O O manage
198 O O their
198 O O condition
198 O O with
198 O O the
198 O O broadest
198 O O diabetes
198 O O product
198 O O portfolio
198 O O in
198 O O the
198 O O industry
198 O O including
198 O O the
198 O O most
198 O O advanced
198 O O products
198 O O within
198 O O the
198 O O area
198 O O of
198 O O insulin
198 O O delivery
198 O O systems
198 O O other
198 O O treatment
198 O O areas
198 O O like
198 O O haemophilia
198 O O and
198 O O chronic
198 O O inflammation

198 O B-PERSON Novo
198 O L-PERSON Nordisk
198 O O is
198 O O a
198 O O world
198 O O leader
198 O O in
198 O O diabetes
198 O O care

198 O O Contribution

198 O U-PERSON Reviewing
198 O O and
198 O O auditing
198 O O the
198 O O enhancements
198 O O reports
198 O O bi
198 O O developments
198 O O interfaces
198 O O and
198 O O forms
198 O O and
198 O O migrating
198 O O them
198 O O from
198 O U-ORG Lotus
198 O O notes
198 O O to
198 O O Solution
198 O O manager

198 O O Used
198 O O an
198 O B-ORG USER
198 O I-ORG EXIT
198 O I-ORG SAPMF02
198 O L-ORG K
198 O O in
198 O O program
198 O O ZXF05U01
198 O O for
198 O O validating
198 O O vendor
198 O O tax
198 O O number
198 O O range

198 O B-ORG Completing
198 O I-ORG the
198 O I-ORG Technical
198 O L-ORG Specifications

198 O B-ORG Creation
198 O I-ORG of
198 O L-ORG Handling
198 O O over
198 O O documentation
198 - O Consultant
198 O O SAP
198 O O ABAP
198 O O Marmagao
198 O B-GPE Goa
198 O B-DATE October
198 O L-DATE 2008
198 O O to
198 O B-DATE April
198 O L-DATE 2010
198 O O Project
198 O O Description
198 O B-ORG Mormugao
198 O I-ORG Port
198 O L-ORG Trust
198 O U-ORG MPT
198 O U-ORG GOA
198 O O is
198 O O end
198 O O to
198 O O end
198 O O implementation
198 O O project

198 O U-ORG MPT
198 O O is
198 O O one
198 O O of
198 O O the
198 O O leading
198 O O port
198 O O in
198 O U-GPE India
198 O O from
198 O O 1962.Mormugao
198 O O Port
198 O U-ORG GOA
198 O O is
198 O O the
198 O O premier
198 O O iron
198 O O ore
198 O O exporting
198 O B-ORG Port
198 O I-ORG of
198 O L-ORG India
198 O O with
198 O O an
198 O O annual
198 O O throughput
198 O O of
198 O O around
198 O O 27.33
198 O O million
198 O O tonnes
198 O O of
198 O O iron
198 O O ore
198 O O traffic

198 O O Though
198 O O ore
198 O O is
198 O O the
198 O O predominant
198 O O cargo
198 O O there
198 O O has
198 O O been
198 O O a
198 O O steady
198 O O increase
198 O O in
198 O O liquid
198 O O bulk
198 O O and
198 O O general
198 O O cargo
198 O O traffic
198 O O ever
198 O O since
198 O O it
198 O O joining
198 O O the
198 O O ranks
198 O O of
198 O B-ORG the
198 O I-ORG Major
198 O I-ORG Ports
198 O I-ORG of
198 O L-ORG India

198 O O Contribution

198 O O Developed
198 O O Customized
198 O O screens
198 O O for
198 O B-ORG Container
198 O I-ORG Maintenance
198 O I-ORG for
198 O I-ORG Port
198 O I-ORG Operating
198 O L-ORG System
198 O O POS
198 O O based
198 O O on
198 O O service
198 O O order
198 O O number
198 O O and
198 O O vessel
198 O O number
198 O O fetching
198 O O the
198 O U-ORG Import
198 O O containers
198 O O details
198 O O from
198 O O IW33
198 O O for
198 O O this
198 O O containers
198 O O estimating
198 O O and
198 O O re
198 O O estimating
198 O O for
198 O O the
198 O O new
198 O O containers
198 O O added
198 O O and
198 O O creating
198 O O the
198 O O sales
198 O O order
198 O O with
198 O O reference
198 O O to
198 O O the
198 O O quotation
198 O O number
198 O O and
198 O O extension
198 O O of
198 O O sales
198 O O order
198 O O bapi
198 O O has
198 O O done

198 O B-PRODUCT Developed
198 O L-PRODUCT Customized
198 O O screens
198 O O for
198 O B-ORG Goods
198 O L-ORG Movement
198 O O IN
198 O O for
198 O B-ORG Port
198 O I-ORG Operating
198 O L-ORG System
198 O O POS
198 O O goods
198 O O inward
198 O O has
198 O O to
198 O O be
198 O O done
198 O O for
198 O U-ORG MOHP
198 O O plot
198 O O and
198 O O displaying
198 O B-LAW the
198 O I-LAW Stock
198 O L-LAW Details

198 O O Developed
198 O O customized
198 O O screens
198 O O for
198 O U-PERSON Barge
198 O O unloading
198 O O for
198 O U-ORG MOHP
198 O O Mechanical
198 O O ore
198 O O hydraulic
198 O O power
198 O O as
198 O O per
198 O U-ORG MPT
198 O O users
198 O O as
198 O O well
198 O O as
198 O O Agents
198 O O of
198 O O MPT

198 O O Development
198 O O of
198 O O ALV
198 O O Grid
198 O O report
198 O O to
198 O O display
198 O B-ORG the
198 O I-ORG Warranty
198 O I-ORG of
198 O I-ORG the
198 O L-ORG Equipment
198 O O which
198 O O is
198 O O going
198 O O to
198 O O expire
198 O O in
198 O B-DATE the
198 O I-DATE given
198 O I-DATE period
198 O I-DATE or
198 O L-DATE month

198 O B-ORG Developed
198 O L-ORG Classical
198 O O report
198 O O to
198 O O display
198 O B-WORK_OF_ART the
198 O I-WORK_OF_ART Vessel
198 O L-WORK_OF_ART Shifted
198 O O from
198 O O different
198 O U-NORP Berths
198 O O during
198 O O the
198 O O Turnaround
198 O O period

198 O O Developed
198 O O a
198 O O smart
198 O O form
198 O O to
198 O O display
198 O O the
198 O O arrival
198 O O status
198 O O of
198 O O vessels
198 O O for
198 O O the
198 O O given
198 O O period
198 O O of
198 O O time

198 O B-PERSON Implemented
198 O I-PERSON User
198 O L-PERSON Exit
198 O O MV45AFZZ
198 O O for
198 O U-ORG SD
198 O O module
198 O O to
198 O O calculate
198 O O the
198 O U-ORG Penal
198 O O rent
198 O O based
198 O O on
198 O U-DATE days
198 O O of
198 O O start
198 O O of
198 O O period
198 O O and
198 O O billing
198 O O to
198 O O be
198 O O done
198 O O for
198 O B-DATE every
198 O I-DATE 10
198 O L-DATE days
198 O B-PERSON Routine
198 O L-PERSON Created
198 O O Routine-920
198 O O in
198 O B-ORG SD
198 O O module
198 O O RV61A920
198 O O to
198 O O calculate
198 O O the
198 O O %
198 O O as
198 O O per
198 O O number
198 O O of
198 O U-DATE days

198 O O Created
198 O O a
198 O O batch
198 O O input
198 O O program
198 O O to
198 O O upload
198 O O Plant
198 O O Maintenance
198 O O Task
198 O O List
198 O O for
198 O O long
198 O O text
198 O O tcode
198 O O IA05

198 O O Property
198 O B-ORG Used
198 O L-ORG Standard
198 O O function
198 O O module
198 O O '
198 O O BAPI_RE_PR_CREATE
198 O O '
198 O O to
198 O O transfer
198 O O Property
198 O O master
198 O O data
198 O O from
198 O O legacy
198 O O system
198 O O to
198 O O R/3
198 O O system
198 O O for
198 O B-ORG Real
198 O L-ORG Estate
198 O O through
198 O O '
198 O O REBDPR
198 O O '

198 O O -Building
198 O O Used
198 O O Standard
198 O O function
198 O O module
198 O O '
198 O U-PERSON BAPI_RE_BU_CREATE
198 O O '
198 O O to
198 O O transfer
198 O U-PRODUCT Building
198 O O master
198 O O data
198 O O from
198 O O legacy
198 O O system
198 O O to
198 O O R/3
198 O O system
198 O O for
198 O B-ORG Real
198 O L-ORG Estate
198 O O through
198 O O '
198 O O REBDBU
198 O O '

198 O O -Contract
198 O O Used
198 O O Standard
198 O O function
198 O O module
198 O O '
198 O O BAPI_RE_CN_CREATE
198 O O '
198 O O to
198 O O transfer
198 O U-PRODUCT Contract
198 O O master
198 O O data
198 O O from
198 O O legacy
198 O O system
198 O O to
198 O O R/3
198 O O system
198 O O for
198 O B-ORG Real
198 O L-ORG Estate
198 O O through
198 O O '
198 O O RECN
198 O O '

198 O O -Rental
198 O O object
198 O B-ORG Used
198 O L-ORG Standard
198 O O function
198 O O module
198 O O '
198 O O BAPI_RE_RO_CREATE
198 O O '
198 O O to
198 O O transfer
198 O B-ORG Rental
198 O L-ORG Object
198 O O master
198 O O data
198 O O from
198 O O legacy
198 O O system
198 O O to
198 O O R/3
198 O O system
198 O O for
198 O B-ORG Real
198 O L-ORG Estate
198 O O through
198 O O '
198 O U-ORG REBDRO
198 O O '

198 O O -Business
198 O O Partner
198 O O Used
198 O O Standard
198 O O function
198 O O module
198 O O '
198 O U-PERSON BAPI_BUPA_CREATE_FROM_DATA
198 O O '
198 O O to
198 O O Create
198 O O partners
198 O O and
198 O O '
198 O U-PERSON BAPI_BUPA_ROLE_ADD_2
198 O O '
198 O O to
198 O O create
198 O U-PERSON Rolls
198 O O for
198 O O the
198 O O partners
198 O O from
198 O O the
198 O O file
198 O O on
198 O O legacy
198 O O system
198 O O to
198 O O R/3
198 O O system
198 O O for
198 O B-ORG Real
198 O L-ORG Estate

198 O U-ORG SAP
198 O O Modules/
198 O O Tools

198 O B-ORG SAP
198 O L-ORG ECC
198 O O 6.0

198 O U-ORG SD
198 O U-ORG MM
198 O U-ORG FICO
198 O O PM
198 O U-ORG RE
198 O O POS
198 O O SAP
198 O O ABAP
198 - O Consultant
198 O O 8
198 O O Federal
198 O O Mogul
198 O B-DATE October
198 O I-DATE 2007
198 O I-DATE to
198 O I-DATE September
198 O L-DATE 2008
198 O O Project
198 O O Description
198 O B-ORG Federal
198 O I-ORG Mogul
198 O L-ORG Corporation
198 O O is
198 O O an
198 O O innovative
198 O O and
198 O O diversified
198 O I-MONEY 6.3
198 O L-MONEY billion
198 O O global
198 O O supplier
198 O O of
198 O O quality
198 O O products
198 O O trusted
198 O O brands
198 O O and
198 O O creative
198 O O solutions
198 O O to
198 O O the
198 O O automotive
198 O O light
198 O O commercial
198 O O heavy
198 O O duty
198 O O truck
198 O O off
198 O O highway
198 O O agricultural
198 O O marine
198 O O rail
198 O O and
198 O O industrial
198 O O markets

198 O O The
198 O U-DATE 45
198 O U-CARDINAL 000
198 O O people
198 O O of
198 O O Federal-
198 O U-PERSON Mogul
198 O O located
198 O O in
198 O U-CARDINAL 35
198 O O countries
198 O O drive
198 O O excellence
198 O O in
198 O O all
198 O O they
198 O O do

198 O O Contribution

198 O O Development
198 O O of
198 O O ALV
198 O O Hierarchical
198 O O report
198 O O to
198 O O display
198 O O the
198 O O backorders
198 O O that
198 O O are
198 O O cancelled
198 O O by
198 O O customers
198 O O and
198 O O updates
198 O O the
198 O O database
198 O O as
198 O O """"
198 O U-ORG BC
198 O O """"

198 O O An
198 O O ALV
198 O O report
198 O O to
198 O O display
198 O O the
198 O U-DATE Monthly
198 O O Earned
198 O O rebate
198 O O accrued
198 O O by
198 O U-DATE month
198 O O for
198 O O all
198 O O the
198 O O active
198 O O programs
198 O O in
198 O U-ORG SAP
198 O O for
198 O O the
198 O O Sales
198 O O organizations
198 O O selected

198 O B-ORG Creation
198 O I-ORG of
198 O I-ORG the
198 O L-ORG BDC
198 O O for
198 O O loading
198 O U-NORP Return
198 O O orders
198 O O cancelled
198 O O by
198 O O customers
198 O O in
198 O U-GPE Sales
198 O O order

198 O O Developed
198 O O smartform
198 O O for
198 O U-ORG Certificate
198 O O of
198 O O origin
198 O O and
198 O O export
198 O O invoice

198 O O Modified
198 O O standard
198 O O smartform
198 O O of
198 O U-ORG PO
198 O O layout
198 O O change
198 O O SAP
198 O O Modules/
198 O O Tools

198 O U-ORG SD
198 O U-ORG MM
198 O U-ORG PP
198 O O OTC
198 O U-ORG EDUCATION
198 B-Degree O B
198 L-Degree O TECH
198 - B-ORG JAWAHARLAL
198 - I-ORG NEHRU
198 - I-ORG TECHNOLOGICAL
198 - L-ORG UNIVERSITY
198 O U-DATE 2005
198 O O ADDITIONAL
198 O O INFORMATION
198 O O SAP
198 O O Skills

198 O U-PERSON Classical
198 O O and
198 O B-ORG Interactive
198 O I-ORG Reports

198 O U-ORG BDC
198 O U-ORG LSMW
198 O O BAPI

198 O U-ORG BADI
198 O B-ORG User
198 O L-ORG Exits

198 O B-ORG Data
198 O L-ORG Dictionary
198 O O objects

198 O O Dialog
198 O O Programming

198 O O ALE/
198 O O IDOCS

198 O B-ORG SAP
198 O L-ORG Scripts
198 O B-ORG Smart
198 O I-ORG Forms

198 O U-PRODUCT Possess
198 O O hands
198 O O on
198 O O skill
198 O O set
198 O O on
198 O B-ORG SD
198 O L-ORG MM
198 O O modules

198 O O Experience
198 O O on
198 O O Unit
198 O O testing
198 O U-ORG UT
198 O O functional
198 O O testing
198 O O FT
198 O U-ORG UAT
198 O O scripts
198 O O and
198 O O regression
198 O O Testing

198 O O Worked
198 O O on
198 O U-ORG SAP
198 O O webdynpro
198 O O applications

198 O U-PERSON Worked
198 O O on
198 O O SRM
198 O O server

198 O U-PERSON Worked
198 O O on
198 O B-PERSON Abap
198 O L-PERSON Workflow

199 O O Ramesh
199 O O chokkala
199 O B-PERSON Telangana
199 O L-PERSON Email
199 O O me
199 O O on
199 O O Indeed
199 O O indeed.com/r/Ramesh-chokkala/16d5fa56f8c19eb6
199 O O WORK
199 O O EXPERIENCE
199 U-Designation O software
199 O U-ORG Microsoft
199 O U-ORG Infosis
199 O U-ORG Google
199 O B-DATE May
199 O L-DATE 2018
199 O O to
199 O O Present
199 U-Designation O software
199 O U-ORG Microsoft
199 O U-ORG Infosis
199 O U-ORG Google
199 O B-DATE May
199 O L-DATE 2018
199 O O to
199 O O Present
199 O O EDUCATION
199 U-Degree O btech
199 - O Trinity
199 - O engineering
199 - O college
199 O O https://www.indeed.com/r/Ramesh-chokkala/16d5fa56f8c19eb6?isid=rex-download&ikw=download-top&co=IN

200 O B-PERSON Arun
200 O L-PERSON Elumalai
200 - B-ORG QA
200 - I-ORG Tester
200 O L-ORG Chennai
200 O B-PERSON Tamil
200 O I-PERSON Nadu
200 O L-PERSON Email
200 O O me
200 O O on
200 O O Indeed
200 O O indeed.com/r/Arun-Elumalai/26575d617d50ea04

200 O B-DATE 15
200 O I-DATE Months
200 O I-DATE of
200 O L-DATE Experience
200 O O as
200 O O a
200 B-Designation O QA
200 I-Designation O Tester
200 I-Designation O in
200 I-Designation O Software
200 L-Designation O Testing
200 O O Mainframe

200 O O Experience
200 O O in
200 O U-GPE Automation
200 O U-ORG Functional
200 O U-ORG UI
200 O O testing
200 O O and
200 O B-ORG Regression
200 O L-ORG Testing

200 O O Involvement
200 O O in
200 O O preparation
200 O O of
200 O O Test
200 O O scenarios
200 O O Test
200 O O cases
200 O O and
200 O O executing
200 O O the
200 O O same

200 O O Defect
200 O O reporting
200 O O and
200 O O tracking
200 O O via
200 O O Rational
200 O O Quality
200 O O Manager

200 O O Preparation
200 O O of
200 O O test
200 O O closure
200 O O reports

200 O O WORK
200 O O EXPERIENCE
200 - O QA
200 - O Tester
200 O O Accenture
200 O B-DATE November
200 O I-DATE 2016
200 O I-DATE to
200 O I-DATE March
200 O L-DATE 2018

200 O B-WORK_OF_ART Associate
200 O I-WORK_OF_ART Software
200 O I-WORK_OF_ART Engineer
200 O L-WORK_OF_ART |
200 O O Accenture
200 O O Services
200 O O Pvt
200 O O Ltd
200 O O |
200 O O Nov
200 O O 2016
200 O O to
200 O O Mar
200 O U-DATE 2018

200 O O Domain
200 O O Financial
200 O O Services
200 O O Payments
200 O O Domain

200 O O Application
200 O O VisionPLUS
200 O O PROJECT
200 O O PROFILE
200 O O Client
200 O O First
200 O O Data
200 O O Corporation
200 O O Role
200 B-Designation O QA
200 I-Designation O Tester
200 O O Application
200 O O VisionPLUS
200 O O Description
200 O O and
200 O O Responsibilities
200 O U-CARDINAL 1

200 O O Have
200 O O worked
200 O O in
200 O O functional
200 O O releases
200 O O and
200 O O tested
200 O O across
200 O O clients
200 O O in
200 O O the
200 O U-LOC EMEA
200 O O region

200 O O Performed
200 O O system
200 O O integration
200 O O testing
200 O O for
200 O O new
200 O O clients
200 O O that
200 O O came
200 O O into
200 O U-ORG VisionPlus

200 O U-CARDINAL 2

200 O O Automated
200 O O manual
200 O O scripts
200 O O in
200 O B-ORG Regression
200 O L-ORG Testing
200 O O and
200 O O Executing
200 O O the
200 O O same
200 O O using
200 O B-ORG Selenium
200 O L-ORG Web
200 O O driver
200 O O through
200 O B-PERSON Sauce
200 O L-PERSON Labs

200 O U-CARDINAL 3

200 O B-ORG Performed
200 O I-ORG UI
200 O L-ORG Testing
200 O O in
200 O B-ORG First
200 O L-ORG Apply
200 O O and
200 O B-ORG First
200 O L-ORG Online
200 O U-CARDINAL 4

200 O O Tested
200 O O various
200 O O functionalities
200 O O of
200 O O credit
200 O O card
200 O O life
200 O O cycle
200 O O like
200 O O account
200 O O boarding
200 O O embossing
200 O O account
200 O O card
200 O O transfer
200 O O replacement
200 O O and
200 O O reissue
200 O O of
200 O O cards

200 O U-CARDINAL 5

200 O O Tested
200 O O manual
200 O O and
200 O O auto
200 O O enrollment
200 O O of
200 O O offers
200 O O cashback
200 O O offers

200 O O PERFORMANCE
200 O O ACHIEVEMENTS

200 O B-PERSON Won
200 O I-PERSON The
200 O I-PERSON Rising
200 O I-PERSON Star
200 O L-PERSON Award
200 O O for
200 O B-DATE the
200 O I-DATE year
200 O L-DATE 2017
200 O O EDUCATION
200 B-Degree O Bachelor
200 I-Degree O of
200 I-Degree O Engineering
200 I-Degree O in
200 I-Degree O Automobile
200 L-Degree O Engineering
200 O O https://www.indeed.com/r/Arun-Elumalai/26575d617d50ea04?isid=rex-download&ikw=download-top&co=IN
200 "B-College Name" B-ORG Sri
200 "I-College Name" I-ORG Venkateswara
200 "I-College Name" I-ORG College
200 "I-College Name" I-ORG Of
200 "L-College Name" L-ORG Engineering
200 O O Chennai
200 O O Tamil
200 O O Nadu
200 O U-DATE 2012
200 O O to
200 O O 2016
200 O O SKILLS
200 O O ANSYS
200 O B-DATE Less
200 O I-DATE than
200 O I-DATE 1
200 O L-DATE year
200 O U-ORG CATIA
200 O B-DATE Less
200 O I-DATE than
200 O I-DATE 1
200 O L-DATE year
200 O U-ORG CREO
200 O B-DATE Less
200 O I-DATE than
200 O I-DATE 1
200 O L-DATE year
200 O B-ORG PARAMETRIC
200 O B-DATE Less
200 O I-DATE than
200 O I-DATE 1
200 O L-DATE year
200 O O PYTHON
200 O B-DATE Less
200 O I-DATE than
200 O I-DATE 1
200 O L-DATE year
200 O B-ORG Selenium
200 O I-ORG Selenium
200 O L-ORG Webdriver
200 O U-GPE Testing
200 O B-ORG Functional
200 O L-ORG Testing
200 O B-ORG Automation
200 O L-ORG Testing
200 O B-ORG Regression
200 O L-ORG Testing
200 O O Quality
200 O O Assurance
200 O O ADDITIONAL
200 O O INFORMATION
200 O O TECHNICAL
200 O O SKILLS

200 O B-ORG Languages
200 O L-ORG Python

200 O B-ORG Software
200 O I-ORG Tools
200 O L-ORG Selenium
200 O U-ORG WAF
200 O B-PERSON Sauce
200 O L-PERSON Labs
200 O U-PERSON Jenkins
200 O U-ORG Creo
200 O O parametric
200 O U-CARDINAL 2.0
200 O O Catia
200 O O V6
200 O O Ansys

201 O B-PERSON Navjyot
201 O I-PERSON Singh
201 O I-PERSON Rathore
201 O L-PERSON Ulhasnagar
201 O B-ORG Maharashtra
201 O L-ORG Email
201 O O me
201 O O on
201 O O Indeed
201 O O indeed.com/r/Navjyot-Singh-Rathore/
201 O O ad92079f3f1a4cad
201 O O WORK
201 O O EXPERIENCE
201 B-Designation O fresher
